,b,h,d,d',L,l,a,fck,As,fy,As',fy',carbon,PBO,glass,CFRP,basalt,ff,Af,layer,mesh(long),mesh(lat),type
0,2.3148940282884625,0.09459388078464177,-0.10987768130416291,1.3310029790375482,-0.045643992455367315,-0.01854485807517482,-0.16602264897589208,1.0536648769115842,1.1865392789730467,0.30911197432553583,3.277347390806392,0.6972798947720906,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,-0.03354108577855404,0.5680158733629167,-0.059697503084756624,-0.05068459540448534,-0.3263101251437656,-0.693888666488711
1,-0.7884106377800251,-0.49508225917156756,-0.45395509504551385,0.17480597553026747,-0.8515348790341509,-0.842760772527389,-0.8038497749849691,-1.0191463403831376,-0.6686980272677606,0.79894345365179,1.0779459322666907,0.8570837370764038,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,-0.7719145842315926,0.47347809077848874,0.41788252159329636,-0.05068459540448534,-0.3263101251437656,1.4411533842457842
2,-0.5912106757221612,-1.3181718711937764,-1.2262024424466018,-1.4218470293131202,-1.0460602654497195,-1.0782510337994502,-1.291599930168381,1.3017226127517718,-0.4525189777445445,0.9164602753004005,-1.0337035156182008,-1.5114751937748412,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,0.8570346471892661,-0.20529664577060433,0.41788252159329636,-0.05068459540448534,-0.3263101251437656,-0.693888666488711
3,-0.2798423145781659,0.09459388078464177,0.12409496003995574,0.3399769760313076,0.6213001895408674,0.5701807951049782,0.3967659916203523,-0.8696320886438462,-0.37857649999788623,0.33849117973768844,-0.09522376762585708,0.7498441705102334,-0.7540739028638985,2.0816659994661326,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,1.290522023971872,0.18495793770075372,0.41788252159329636,-0.05068459540448534,0.7030593548050225,-0.693888666488711
4,-0.2798423145781659,0.09459388078464177,0.013990187642723436,0.8354899775344279,-0.045643992455367315,-0.01854485807517482,0.20916977808827084,2.186348602209246,-0.37806301056909003,0.06179248149232386,-0.09550382723432987,0.5995398961104039,-0.7540739028638985,2.0816659994661326,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,1.290522023971872,-0.31390060361845923,-0.059697503084756624,1.4736641385650007,0.18837461483062842,1.4411533842457842
5,0.23910495399515974,0.7088398599056932,0.6126848875526741,-1.4218470293131202,1.7328738262012586,1.865377232101315,1.8037375931109634,-1.0531268521420676,0.6299167381579247,-0.5792083638637336,-1.0337035156182008,-1.5114751937748412,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,-0.15443589863681412,0.582409168981307,-0.5372775277628096,0.7114897715802576,1.7324288347538106,1.4411533842457842
6,-0.5912106757221612,-1.3181718711937764,-1.2262024424466018,-1.4218470293131202,-1.0460602654497195,-1.0782510337994502,-1.291599930168381,1.3017226127517718,-0.4525189777445445,0.9164602753004005,-1.0337035156182008,-1.5114751937748412,-0.7540739028638985,-0.48038446141526137,2.3804761428476167,-0.2847473987257497,-0.19738550848793068,-0.6413867185559413,0.3916980020376341,3.283362669661614,-0.35555434219838256,-0.5321840211335233,-0.693888666488711
7,3.3527885654351137,0.7088398599056932,0.7571974013240415,-0.32070702597285283,-0.3791160834534847,-0.37178024998326664,0.5843622051524338,-0.07901884838607799,-0.37806301056909003,0.22204269283133823,-0.09550382723432987,0.7473109524023711,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,0.8088693831023099,-0.01622108060174856,-0.059697503084756624,-0.05068459540448534,-0.3263101251437656,1.4411533842457842
8,-0.5912106757221612,-1.133898077457461,-1.0732944397799455,-1.4218470293131202,-1.6463100292463306,-1.5963296085979848,-1.6480327358793356,-0.07901884838607799,-0.37806301056909003,-3.0363782710619542,-1.0337035156182008,-1.5114751937748412,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,0.5979055264014418,-0.13202168625879862,-0.059697503084756624,-0.05068459540448534,-0.3263101251437656,1.4411533842457842
9,0.23910495399515974,0.7088398599056932,0.5438694048044039,-1.4218470293131202,1.7328738262012586,1.865377232101315,1.8037375931109634,-1.0531268521420676,3.8561708192846877,-0.3869081102569164,-1.0337035156182008,-1.5114751937748412,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,-0.0581053704629017,-0.17651005453382357,-0.5372775277628096,1.4736641385650007,0.7030593548050225,1.4411533842457842
10,-0.7884106377800251,-0.49508225917156756,-0.45395509504551385,0.17480597553026747,-0.8515348790341509,-0.842760772527389,-0.8038497749849691,-1.223029410936717,-0.6686980272677606,0.79894345365179,1.0779459322666907,0.8570837370764038,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,-0.7719145842315926,-0.16048115714061606,-0.5372775277628096,-0.05068459540448534,-0.3263101251437656,-0.693888666488711
11,-0.5912106757221612,-1.3181718711937764,-1.2262024424466018,-1.4218470293131202,-1.0460602654497195,-1.0782510337994502,-1.291599930168381,1.3017226127517718,-0.4525189777445445,0.9164602753004005,-1.0337035156182008,-1.5114751937748412,1.3261299671054767,-0.48038446141526137,-0.42008402520840293,-0.2847473987257497,-0.19738550848793068,0.8570346471892661,0.06654036920399627,1.8506225956274553,-0.05068459540448534,-0.3263101251437656,-0.693888666488711
