,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.740466833114624,3.7890303134918213,11.280878067016602,13.958916664123535,6.66802453994751,1.0625560283660889,4.955377101898193,4.992059707641602,-19.226133346557617,4.34931755065918,1.6441539525985718,3.407560110092163,4.856100559234619,-0.7805652618408203,-0.9567725658416748,-5.561373939144687e-08,0.637773334980011,5.296730041503906,-4.833743572235107,-1.1397966146469116,-0.4782492220401764,2.167609930038452,-1.1066888570785522
1,1.642444372177124,4.469186305999756,11.54028034210205,14.32766342163086,7.1055731773376465,1.730953574180603,5.523822784423828,4.6441650390625,-18.915203094482422,4.455475330352783,1.4050694704055786,3.440622329711914,-2.9221603870391846,5.448056221008301,-0.516571581363678,-5.4495483681193946e-08,0.5069604516029358,10.74096965789795,-4.3540544509887695,-1.0749387741088867,-0.5012931823730469,-2.162386417388916,-0.20519095659255981
2,1.6970844268798828,-0.011378073133528233,-0.3696364164352417,-15.115677833557129,0.49859923124313354,-1.4360271692276,1.0993841886520386,-0.6833921074867249,9.8736572265625,-4.557450294494629,-5.553555965423584,-10.380955696105957,5.428524017333984,-0.5094989538192749,0.044255707412958145,-5.289682292186626e-08,0.4052341878414154,1.1345973014831543,-1.9817227125167847,-0.22463522851467133,-0.4881404638290405,-2.140984058380127,1.456787109375
3,1.740466833114624,3.7890303134918213,11.280878067016602,13.958916664123535,6.66802453994751,1.0625560283660889,4.955377101898193,4.992059707641602,-19.226133346557617,4.34931755065918,1.6441539525985718,3.407560110092163,4.856100559234619,-0.7805652618408203,-0.9567725658416748,-5.561373939144687e-08,0.637773334980011,5.296730041503906,-4.833743572235107,-1.1397966146469116,-0.4782492220401764,2.167609930038452,-1.1066888570785522
4,-4.979140281677246,5.995931625366211,1.4661905765533447,-13.93917465209961,2.6578567028045654,6.207136631011963,2.1400365829467773,0.0856250748038292,-12.4791841506958,9.469724655151367,-3.8343255519866943,-7.707913875579834,-3.1702520847320557,0.1019495502114296,3.5804436206817627,-3.979015161803545e-08,1.4961341619491577,-2.6151468753814697,-1.4578723907470703,0.38244426250457764,0.34034550189971924,4.110238552093506,-2.93290114402771
5,-3.2826430797576904,2.16764497756958,0.1072542816400528,9.950044631958008,-0.9816131591796875,1.3282428979873657,-1.178772211074829,0.032824549823999405,-21.424650192260742,2.1823062896728516,0.09873736649751663,4.443301200866699,-3.2316815853118896,0.08094145357608795,-0.4158240556716919,-5.111471779173371e-08,1.5016467571258545,-8.115914344787598,-6.263561248779297,-2.4959821701049805,-0.23285558819770813,10.237693786621094,0.0030293234158307314
6,1.7052466869354248,-0.016242722049355507,-0.38969478011131287,-15.101166725158691,0.046629294753074646,-1.7251800298690796,0.8990994095802307,-0.8474029302597046,8.96646785736084,-4.3736796379089355,-5.837340354919434,-10.577929496765137,5.950130939483643,-0.480876624584198,0.2283221185207367,-4.488498106525185e-08,0.5988304018974304,0.4282834231853485,6.067765712738037,0.1038036197423935,-0.29132312536239624,-5.758011817932129,1.4974470138549805
7,1.4898329973220825,4.188360214233398,11.650546073913574,15.709365844726562,5.590329647064209,0.48132917284965515,4.686302661895752,6.108330249786377,-15.778706550598145,4.465194225311279,2.1754345893859863,4.565924644470215,-3.653815746307373,-0.7109001874923706,1.0599673986434937,-4.777460915761367e-08,0.5097218751907349,-0.27289676666259766,-3.4932525157928467,-0.5655930638313293,3.03574800491333,-2.328803300857544,0.2636248767375946
8,-8.951735496520996,5.874183654785156,1.915982723236084,1.804529070854187,-0.28153350949287415,4.133431434631348,-2.4881088733673096,1.3750699758529663,-34.253211975097656,9.784276962280273,2.7083897590637207,5.290890693664551,6.653116703033447,0.22924979031085968,-0.09166768193244934,-4.94584959653821e-08,1.4720548391342163,-3.366091251373291,-0.8810107707977295,1.6164560317993164,-0.10938022285699844,3.318671464920044,0.8625314235687256
9,-3.6246538162231445,1.2105717658996582,-0.4206531345844269,4.121980667114258,-0.08898082375526428,0.14886824786663055,-0.8074753284454346,0.018112609162926674,-19.57619285583496,5.457841873168945,0.19340994954109192,5.452515125274658,-3.321410894393921,3.0059974193573,0.05486166477203369,-4.206922454841333e-08,1.3386247158050537,11.676165580749512,-2.109696388244629,1.0282931327819824,-0.1849919557571411,-3.1443629264831543,-0.666008710861206
